content,stance
"ele causa problemas no coração também. Na verdade o Mandetta disse na coletiva que o uso pode ser feito em qualquer estágio da doença, mas não há comprovação científica da sua eficácia, os primeiros resultados das pesquisas que estão sendo feitas com 5.000 pacientes irão começar a sair a partir do dia 20. No entanto, as doses aplicadas podem causar sequelas graves porque como não há estudos sobre, não tem como saber a dose que é necessária e se é eficaz.",Negativo
eu juro que não parei pra ler sobre. Valeu todo mundo pelas informações,Neutro
Esse comprimido é mais barato que o Dorflex.,Positivo
mas vc entende que existem mil diferenças pra uma pessoa que toma regularmente e outra que não?,Neutro
"A imagem pode conter: texto que diz ""21:35 4 Selecionar Tópicos Bula Quais cuidados devo ter ao usar o Difosfato de Cloroquina? Advertências A cloroquina é um fármaco que apresenta estreita margem de segurança uma dose única mg/Kg pode ser fatal. Os pacientes que recebem tratamento com cloroquina em altas doses em longo prazo, devem ser submetidos às avaliações oftalmológicas e neurológicas cada 3 6 meses. A dose pode ser ajustada insuficiência renal. Não utilize o difosfato de cloroquina se tiver conhecimento de II""",Neutro
", claro que entendo. E se se uma pessoa frágil pelo lúpus (conheço várias) aguentam por que não pessoas que não portam doença autoimune? Sou totalmente contra a automedicação, mas se o médico sabe o protocolo da quantidade certa, por que não arriscar? Melhor arriscar do que bater com as dez.",Positivo
"Todas as bulas se vc ler ninguem toma remedio da ate medo ,então eu prefiro tomar ja no começo do que morrer",Positivo
"tbm conheço pessoas q fazem uso, mais totalmente obrigados pelo lupus, porém faz mal sim, minha sogra mesmo teve efeitos colaterais q mudou completamente ela, até a cor da pele, toma obrigada pq o risco de vida dela é MT grande, porém não acho q deviam da esse medicamento se pode existir outras saídas, continuo achando justo darem esse medicamentos realmente somente quando não tem saída, igual é para lupus.",Negativo
Ele serve para doença autoimune.. isso não é que aguentamos isso é a única coisa que as vezes faz suportar dias de dores.. infelizmente vivemos com efeitos colaterais terríveis.. se podemos evitar pq não antes de usar algo assim,Negativo
qual é a quantidade certa para tratamento contra o coronavírus? Não vi ainda nenhum estudo a respeito e estou curiosa. Você está falando de lúpus sendo que um paciente com lúpus faz inúmeros exames e acompanhamento médico pra determinar a dosagem da medicação. Não é porque existe uma dosagem para lúpus significa que a mesma deve ser aplicada no coronavírus.,Neutro
nem vc sabe então... Uau... Não sou a única desinformada aqui,Neutro
", eu não sou médica . Mas o fato de leigos como nós não saibamos não quer dizer que os médicos não saibam . Por acaso você sabe fazer cirurgia neurológica? Não, né? Nem eu. Nem por isso vou desacreditar na competência de novos métodos para esse tipo de procedimento.",Neutro
há um grupo deles nas pesquisas que estão sendo realizadas no Brasil que começarão a sair os resultados a partir do dia 20. Vamos ver e torcer para que apresentem alguma eficácia que comprove que realmente a cloroquina é o remédio mais eficaz no combate ao coronavírus.,Neutro
", mas atualmente, qdo vai pra UTI, a saída mais comum é pro cemitério.",Neutro
"Pelo amor dos deuses, pesquisem antes de tirarem conclusões, é utilizado por apenas cinco dias. O safado do ministro estava travando por esse motivo a medica e cientista foi contratada o Mandetta agora está subordinado a ela, deu e está dando certo em todos os países que estão utilizando.",Positivo
"Meu Deus, quanta gente desinformada! Tenho uma amiga portadora de Lúpus, que já faz o uso de Cloroquina por mais de 5 anos. O medicamento tem colaterais sim, mas se usado por LONGOS PERÍODOS. O tratamento utilizado por Covid-19, é de 3 a 6 dias. Ninguém vai ficar cego, surdo, infartar por causa de 3 ou 6 dias de medicação. Vamos se informar pessoal. TODO e qualquer remédio existe a chances de riscos e colaterais. Se o risco for colaterais, leia a bula da Aspirina e da Dipirona por exemplo e nunca mais tome então. pois Aspirina e a Dipirona, também pode causar cegueira, problemas hepáticos e renais etc...",Positivo
como vc pode ter tanta certeza sobre isso? Saiu algum estudo novo? Qual é a fonte das suas informações?,Negativo
Mas pq se a pessoa morre sem uso da cloro quina não assume risco de NADA?????,Positivo
Para caracterizar erro médico é muito difícil na medicina.,Neutro
Pode dar até cegueira,Negativo
sério aí meu Deus,Neutro
"Se utilizado durante longos períodos. Em tratamento com a Covid-19, é usado de 3 a 6 dias.",Positivo
"Eu vi a entrevista e o Mandetta foi muito claro. NÃO HÁ nenhum estudo no mundo sobre a eficiência da cloroquina contra o coronavírus. No Brasil atualmente 5.000 pacientes estão fazendo parte da pesquisa feita por 9 (não lembro exatamente) grupos de cientistas e semelhantes para comprovar a eficácia dela no tratamento e qual dose é necessária, pois por causar sequelas como problemas no coração e cegueira, não se pode tomar como se fosse um paracetamol. Os primeiros resultados dessa pesquisa começarão a sair a partir do dia 20, por isso ele disse que os médicos que assumam o risco, porque não há pesquisa que comprove a eficácia da medicação. É tão simples entender, mas não entendo porque essa pandemia se espalhou pelo mundo todo se tem um monte de brasileiro PHD em coronavírus que dizem que a cloroquina é a cura.",Negativo
"nossa, finalmente alguém que compreendeu o que foi dito. Parabéns. Pq tá f...",Neutro
"eu não entendo a dificuldade de entender isso. É tudo tão simples, mas as pessoas parecem que não enxergam e termina que sempre colocam partido político no meio. Me cansa essas coisas de verdade.",Neutro
enxergam o que as convém.,Neutro
5 mil? Então já sabemos que é mentira.,Negativo
por que é mentira?,Neutro
Nao morre do mal ... morre da cura... #globocircus,Neutro
"Se eu fosse portadora de covid-19 e estivesse lúcida ao dar entrada no hospital, assinaria autorização para receber cloroquina. Se não estivesse, gostaria que minha família autorizasse.",Positivo
"essa é a verdadeira situação. No momento da verdade em que a opção inexiste qualquer opção vale, e uma vez que pipocam notícias sérias sobre o efeito benéfico do remédio os médicos e hospitais devem oferecer a oportunidade dos pacientes tentarem o remédio. A falta de um ""estudo"" é mera burocracia que em momentos tão sérios como agora podem e devem ser considerados com bom senso. É crime o que esse ""médico"" mandetta faz ao tocar o terror entre os médicos quando devia estar fazendo o oposto",Positivo
Ele não falou se o médico reconhecer o risco ele disse se o médico achar que deve usar o remédio que é somente uma decisão do medico,Positivo
Se o paciente morrer o Médico vai preso,Neutro
", qdo a gente interna em hospital, assina um monte de papel autorizando ou não, futuros procedimentos.",Neutro
"sim, responsabilizando o Médico",Neutro
Eu falo isso desde o começo. Vms com calma... Não ha cura milagrosa. A longo prazo o uso indevido de qualquer medicamento pode ser pior!,Negativo
não é longo prazo é so tres dias e doses minimas. Eu tomei por quase um ano para artrite não tive sequela nenhuma,Positivo
nao se sabe contra uma doença nova!,Neutro
Mas tpdo remedio tem seus perigos...os efeitos dos remedios sao os mais terriveis Queria saber pq com cloroquina e tao terrivel os efeitos... Pfv quem puder me falar,Neutro
"não há estudos da eficiente dela contra o coronavírus. A cloroquina em excesso pode causar sequelas graves, como você disse, todo medicamento é perigoso então como aplicar um medicamento em alguém sem saber qual é a dose necessária que ofereça o menor risco? Esse é o x da questão, as pesquisas cloroquina x coronavírus ainda estão em estágios da iniciais.",Negativo
ah ta entendi vendo por esse lado eata certo...mas é complicado a pessoa esta pra morrer e pode ter uma chance acho valido tentar,Neutro
"mas estão tentando. Esse é um dos remédios que está sendo aplicado nos pacientes, porém não se sabe se ele ajuda ou não uma vez que o avanço do vírus é rápido e também depende de cada organismo. Pessoas acima de 60 anos, por exemplo, podem se curar do coronavírus e morrer de um ataque cardíaco por efeito da cloroquina. Imagina você como médica fazendo isso? conserta de um lado e quebra do outro. No final os médicos é que irão pagar essa conta, porque se não aplicam cloroquina serão criticados, se aplicam e a pessoa tem sequelas também serão criticados.",Negativo
"Guerra política no país, no mundo todo estão usando, mas aqui só porque foi o presidente que falou estão resistindo, sendo que a medicação tem nada a ver com política e sim com curados",Positivo
nossa q complicado meu Deus....tomara q apareça ligo uma vacina pra isso,Neutro
"ele falou sem nenhum estudo que comprove, falou porque o Trump veio a público e disse sobre a cloroquina e hoje já se sabe que ele é sócio da indústria do medicamento nos EUA, coincidência? Talvez. Mas me diga, por que antes do Trump falar nenhum outro país citou esse remédio como sendo a cura?",Negativo
"O vírus entra direto nos pulmoes atras disso ele faz uma pneumonia infeccao respiratoria etc etc,é melhor assim q tiver algum sintoma de resfriado gripe etc ja começar com Azitromicina antibiotico",Positivo
os médicos franceses foram o primeiro a usarem a cloroquina e não os eua e nem o Brasil? Sócio de que? Cadê a notícia? Fonte do além?,Positivo
Matar o vírus nao consegue mas matar a infecçao respiratoria acho q sim,Positivo
So com antibioticos,Positivo
Acho q tinha a liberar os antibioticos como Azitromicina,Positivo
"informação você acha várias no google.com , inclusive artigos científicos. Já que você citou a França, há várias reportagens que afirmam que lá a eficiência é baixa. Se você não sabe dessas informações logo se vê que não pesquisa e não acompanha o desenrolar da pandemia. E nem adianta querer me dar lição de moral porque eu que não perco meu tempo, a informação é gratuita, basta ir atrás. Reproduzir GIF www.google.com",Negativo
"vc é petralha devia ser atendida no diretório do psol, se fez uma afirmação em contraste a minha, tem que provar, se quisesse eu mesmo ia no google procurar",Positivo
"a lá, acha mesmo que eu vou entrar em uma discussão com você? Seu primeiro argumento foi colocar partido político no meio de uma discussão sobre uma pandemia, logo se vê o nível intelectual que você tem. Boa noite e passar bem.",Negativo
", fakenews.",Positivo
"faz uma pesquisa no google, mas inclui sites estrangeiros que você vê a fakenews.",Negativo
é daquelas que qto pior melhor,Neutro
Pra mim as vezes da vômito. Tomo dosagem recomendada pelo médico . No mais ainda não tive ada além,Neutro
Só que as dosagens que estão usando em casos graves é alta pelo que li em algumas reportagens. Por isso os efeitos contrários . Teve até morte devido ao remédio,Neutro
Se cada um ler a bula do remédio que toma a todo momento nunca mais na vida toma remédios. Eu se estivesse com início do corona vírus estágio 1 e 2 tomaria sem medo e nunca jamais esperaria ser internada sem conseguir ver mais ninguém da família e sem saber iria ter o tratamento recomendado ou ficaria a mercê de esperar um respirador ou um tubo de respiração sem poder dividir com nenhum familiar minha angústia. Me trataria em casa com certeza.,Positivo
"se vc for ler a bula de todos os remédios que vc toma, vc vai parar de tomar vários! Os efeitos colaterais e reações adversas são assustadoras em alguns casos!",Neutro
"Certo, não leia a bula",Neutro
FIQUE POR DENTRO DESSA PANDEMIA  🥺 ASSISTA ESSE VÍDEO  👀 https://youtu.be/GDt9HCW4FDk PANDEMIA? YOUTUBE.COM PANDEMIA? PANDEMIA?,Neutro
"Começou a baixar as calças,indo na contramão do que falou",Negativo
Ele falou o certo nem todos podem tomar esse medicamento o mandetta deixou bem claro daí vai d quadro do paciente e do médico nenhum medicamento foi comprovado se fosse os países de primeiro mundo não estaria contando por dia tantos mortos né afff tem que desenhar,Positivo
Quem não acredita na cloroquina é só fazer o seguinte caso seja contaminado pelo vírus recuse o protocolo pronto #sejamenas,Positivo
Mandeta não iria colocar o c... dele na reta se não soubesse o que está fazendo.,Negativo
"safado ,ele não que porque sabe que está errado e vai contra oque ele pretende",Negativo
"pq ele está errado? O medicamento foi autorizado. Agora os médicos q segure as consequências das merdas q vier acontecer. Ceis não são os sabichões, não tão dizendo q o remédio não pega nada tomar sem acompanhamento.",Positivo
"Não disse que ele está errado ,ele está sendo omisso ,como médico e como ministro ,ele deveria ser o primeiro a querer saber sobre os resultados disso, incentivar pesquisas,procurar saber verdades de tudo , e não jogar para os outros resolverem , ele está jogando de bandido",Negativo
Fiocruz já falou q os resultados são inconclusivos,Negativo
o problema é que o ministro da saúde é médico e está seguindo a OMS e no Brasil tá cheio de PHD em cloroquina. Ele realmente vai perder essa “guerra”  🤷🏻‍♀️,Negativo
"Eles estão usando em pacientes terminais, e claro que não vai dar certo ,a pessoa já está muito debilitada pra reagir o certo e já entrar com a medicação desde o início",Neutro
https://m.facebook.com/story.php?story_fbid=241150380268699&id=100031212156711,Positivo
Da uma olhada no que este médico está fazendo,Positivo
"cara , vc acha realmente que o medicamento não está sendo usado no início tb lá nos EUA? Vc acha q estão morrendo mil pessoas a toa? Deixa de ser paranóico, se o medicamento realmente funcionasse p todos, certamente ninguém esconderia.",Negativo
O Boris Johnson pq não está tomando ? Pq não recebeu ainda?,Negativo
mas ele disse que 5000 pacientes estão participando das pesquisas brasileiras compostas por 9 grupos e que os primeiros resultados sairão a partir do dia 20. A questão é que no Brasil o investindo na área científica é mínimo e agora querem resultados em 1 dia.,Neutro
